"1526564825931","topic_topic1","23947653"
"1526566051102","topic_topic1","23673451"
"1526567153840","topic_topic1","22666504"
"1526568313107","topic_topic1","21579034"
"1526569450519","topic_topic1","20512288"
"1526570702255","topic_topic1","19330545"
"1526571925509","topic_topic1","18176741"
"1526573046855","topic_topic1","17123780"
"1526574205636","topic_topic1","16034510"
"1526575396512","topic_topic1","14913348"
"1526576516709","topic_topic1","13863465"
"1526577657591","topic_topic1","12790637"
"1526578793067","topic_topic1","11726028"
"1526579921033","topic_topic1","10665245"
"1526581043923","topic_topic1","9610439"
"1526582175529","topic_topic1","8546118"
"1526583310591","topic_topic1","7478563"
"1526584435620","topic_topic1","6420589"
"1526585531347","topic_topic1","5398835"
"1526586677347","topic_topic1","4320397"
"1526587786874","topic_topic1","3298468"
"1526588931210","topic_topic1","2248073"
"1526590069809","topic_topic1","1203920"
"1526591179511","topic_topic1","264692"
"1526592304957","topic_topic1","311410"
"1526593413536","topic_topic1","280105"
"1526594560753","topic_topic1","223210"
"1526595708443","topic_topic1","218001"
"1526596891402","topic_topic1","276150"
"1526598031639","topic_topic1","216549"
"1526599258407","topic_topic1","186578"
"1526600415964","topic_topic1","198876"
"1526601567339","topic_topic1","287766"
"1526602764094","topic_topic1","204640"
"1526603924297","topic_topic1","210677"
"1526605119131","topic_topic1","271437"
"1526606326745","topic_topic1","319042"
"1526607588758","topic_topic1","212554"
"1526608756563","topic_topic1","224093"
"1526609909245","topic_topic1","453760"
"1526611141142","topic_topic1","340134"
"1526612363956","topic_topic1","237232"
"1526613497614","topic_topic1","332744"
"1526614649529","topic_topic1","394265"
"1526615892093","topic_topic1","305484"
"1526617026126","topic_topic1","432481"
"1526618240756","topic_topic1","614752"
"1526619522804","topic_topic1","342475"
"1526620681929","topic_topic1","346035"
"1526621841417","topic_topic1","627367"
"1526623111201","topic_topic1","566995"
"1526624289793","topic_topic1","403380"
"1526625441500","topic_topic1","710939"
"1526626713751","topic_topic1","807307"
"1526627982713","topic_topic1","553014"
"1526629132670","topic_topic1","771724"
"1526630381839","topic_topic1","603683"
"1526631680601","topic_topic1","470476"
"1526632851975","topic_topic1","509894"
"1526634052037","topic_topic1","653155"
"1526635338582","topic_topic1","536489"
"1526636629437","topic_topic1","580729"
"1526637920227","topic_topic1","753450"
"1526639223648","topic_topic1","703360"
"1526640511984","topic_topic1","472085"
"1526641695683","topic_topic1","666563"
"1526642974158","topic_topic1","734286"
"1526644250282","topic_topic1","559971"
"1526645556651","topic_topic1","541354"
"1526646730492","topic_topic1","475342"
"1526647912965","topic_topic1","592224"
"1526649140049","topic_topic1","592938"
"1526650442974","topic_topic1","672333"
"1526651784993","topic_topic1","529072"
"1526653110136","topic_topic1","807217"
"1526654413681","topic_topic1","737739"
"1526655738180","topic_topic1","542205"
"1526657062204","topic_topic1","799075"
"1526658380360","topic_topic1","863493"
"1526659741964","topic_topic1","571888"
"1526660974833","topic_topic1","552790"
"1526662242656","topic_topic1","546200"
"1526663518958","topic_topic1","518680"
"1526664778351","topic_topic1","604043"
"1526665951350","topic_topic1","846492"
"1526667235837","topic_topic1","843580"
"1526668524003","topic_topic1","777905"
"1526669816445","topic_topic1","915576"
"1526671108182","topic_topic1","608581"
"1526672342117","topic_topic1","645042"
"1526673590148","topic_topic1","809126"
"1526674931110","topic_topic1","760237"
"1526676260198","topic_topic1","639669"
"1526677553492","topic_topic1","772531"
"1526678736648","topic_topic1","761273"
"1526680008725","topic_topic1","652285"
"1526681163840","topic_topic1","781003"
"1526682396741","topic_topic1","896221"
"1526683749297","topic_topic1","738978"
"1526685014354","topic_topic1","724864"
"1526686298833","topic_topic1","866467"
"1526687639652","topic_topic1","727201"
"1526688847826","topic_topic1","857679"
"1526690051452","topic_topic1","867638"
"1526691346567","topic_topic1","692676"
"1526692678359","topic_topic1","597364"
"1526693966334","topic_topic1","761436"
"1526695337870","topic_topic1","588837"
"1526696606256","topic_topic1","726014"
"1526697914302","topic_topic1","772967"
"1526699299943","topic_topic1","494713"
"1526700607071","topic_topic1","426312"
"1526701809474","topic_topic1","584052"
"1526703148229","topic_topic1","595293"
"1526704465478","topic_topic1","393498"
"1526705671994","topic_topic1","722808"
"1526706957862","topic_topic1","788919"
"1526708336076","topic_topic1","554997"
"1526709711594","topic_topic1","834968"
"1526711102984","topic_topic1","574563"
"1526712472455","topic_topic1","411246"
"1526713736569","topic_topic1","749742"
"1526715071642","topic_topic1","779364"
"1526716439888","topic_topic1","567592"
"1526717743391","topic_topic1","841221"
"1526719112558","topic_topic1","833905"
"1526720484033","topic_topic1","578405"
"1526721784393","topic_topic1","783748"
"1526723122735","topic_topic1","481018"
"1526724342716","topic_topic1","315639"
"1526725521193","topic_topic1","603910"
"1526726878378","topic_topic1","451597"
"1526728254694","topic_topic1","247019"
"1526729513830","topic_topic1","613717"
"1526730766371","topic_topic1","643530"
"1526732126156","topic_topic1","410244"
"1526733401526","topic_topic1","744327"
"1526734770398","topic_topic1","754096"
"1526736139580","topic_topic1","609978"
"1526737467076","topic_topic1","805513"
"1526738844098","topic_topic1","709576"
"1526740212228","topic_topic1","551750"
"1526741506405","topic_topic1","668435"
"1526742794155","topic_topic1","622576"
"1526744146101","topic_topic1","504622"
"1526745454034","topic_topic1","816138"
"1526746867502","topic_topic1","599766"
"1526748145052","topic_topic1","418535"
"1526749355893","topic_topic1","622791"
"1526750598784","topic_topic1","802209"
"1526751910777","topic_topic1","504521"
"1526753119643","topic_topic1","736873"
"1526754388940","topic_topic1","691645"
"1526755688921","topic_topic1","420229"
"1526756882428","topic_topic1","568082"
"1526758097539","topic_topic1","529873"
"1526759292656","topic_topic1","373129"
"1526760474515","topic_topic1","427277"
"1526761660079","topic_topic1","419878"
"1526762889413","topic_topic1","582774"
"1526764131194","topic_topic1","579582"
"1526765315361","topic_topic1","796921"
"1526766659679","topic_topic1","606912"
"1526767889950","topic_topic1","522617"
"1526769037787","topic_topic1","482868"
"1526770394982","topic_topic1","656666"
"1526771655898","topic_topic1","609215"
"1526772832960","topic_topic1","797890"
"1526773994019","topic_topic1","653919"
"1526775224072","topic_topic1","736049"
"1526776486304","topic_topic1","759134"
"1526777667857","topic_topic1","642795"
"1526778907490","topic_topic1","611692"
"1526780104124","topic_topic1","364083"
"1526781285884","topic_topic1","771313"
"1526782615565","topic_topic1","773936"
"1526783871617","topic_topic1","688733"
"1526785074224","topic_topic1","603138"
"1526786381103","topic_topic1","708646"
"1526787646620","topic_topic1","698011"
"1526788894151","topic_topic1","623749"
"1526790162489","topic_topic1","731575"
"1526791421616","topic_topic1","649789"
"1526792662444","topic_topic1","520135"
"1526793847245","topic_topic1","705885"
"1526795112029","topic_topic1","718231"
"1526796308740","topic_topic1","701205"
"1526797598786","topic_topic1","726869"
"1526798867934","topic_topic1","508487"
"1526800118025","topic_topic1","725566"
"1526801381996","topic_topic1","855001"
"1526802728396","topic_topic1","664280"
"1526803962791","topic_topic1","496724"
"1526805192043","topic_topic1","822082"
"1526806555755","topic_topic1","722583"
"1526807818106","topic_topic1","675955"
"1526809097754","topic_topic1","848882"
"1526810444015","topic_topic1","824881"
"1526811725323","topic_topic1","781142"
"1526812957106","topic_topic1","710908"
"1526814121275","topic_topic1","786564"
"1526815406875","topic_topic1","779510"
"1526816674599","topic_topic1","827308"
"1526817927509","topic_topic1","845314"
"1526819197615","topic_topic1","764821"
"1526820470056","topic_topic1","721187"
"1526821743321","topic_topic1","762129"
"1526823014110","topic_topic1","717391"
"1526824280780","topic_topic1","786227"
"1526825557602","topic_topic1","775234"
"1526826881378","topic_topic1","735290"
"1526828159122","topic_topic1","491237"
"1526829432964","topic_topic1","470691"
"1526830699434","topic_topic1","512204"
"1526831970581","topic_topic1","646272"
"1526833120680","topic_topic1","680390"
"1526834403132","topic_topic1","815283"
"1526835677080","topic_topic1","725692"
"1526836949168","topic_topic1","651834"
"1526838271170","topic_topic1","652112"
"1526839565236","topic_topic1","616129"
"1526840818094","topic_topic1","499540"
"1526842136722","topic_topic1","568604"
"1526843402099","topic_topic1","579413"
"1526844680463","topic_topic1","563556"
"1526845968220","topic_topic1","571644"
